mesh_name;object_name;triangle_index;material_name;v0_x;v0_y;v0_z;v1_x;v1_y;v1_z;v2_x;v2_y;v2_z;normal;diffuse_color;specular_color;kd;ks;shininess
Sphere;Sphere;487;sphere_reflective;2.462671;0.509607;-0.090120;2.462671;0.538060;-0.187665;2.480970;0.509607;-0.095671;(-0.084640, -0.956549, -0.279017);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;488;sphere_reflective;2.308659;1.000000;-0.461939;2.404329;1.097545;-0.480970;2.402455;1.000000;-0.490392;(-0.288903, 0.097542, -0.952376);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;489;sphere_reflective;2.462671;1.490393;-0.090120;2.500000;1.500000;-0.000000;2.480970;1.490393;-0.095671;(-0.028588, 0.995139, -0.094242);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;490;sphere_reflective;2.500000;0.500000;-0.000000;2.462671;0.509607;-0.090120;2.480970;0.509607;-0.095671;(-0.028588, -0.995139, -0.094242);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;491;sphere_reflective;2.308659;1.000000;-0.461939;2.404329;0.902455;-0.480970;2.312335;0.902455;-0.453063;(-0.288909, -0.097548, -0.952374);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;492;sphere_reflective;2.462671;1.490393;-0.090120;2.462671;1.461940;-0.187665;2.426777;1.461940;-0.176777;(-0.084636, 0.956549, -0.279017);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;493;sphere_reflective;2.312335;0.902455;-0.453063;2.409880;0.808658;-0.453063;2.323223;0.808658;-0.426776;(-0.277897, -0.289001, -0.916107);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;494;sphere_reflective;2.426777;1.461940;-0.176777;2.445807;1.415735;-0.272447;2.393697;1.415735;-0.256640;(-0.137351, 0.880971, -0.452797);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;495;sphere_reflective;2.340905;0.722215;-0.384089;2.409880;0.808658;-0.453063;2.418894;0.722215;-0.407746;(-0.256275, -0.469629, -0.844850);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;496;sphere_reflective;2.402455;1.000000;-0.490392;2.500000;1.097545;-0.490393;2.500000;1.000000;-0.500000;(-0.097556, 0.097546, -0.990438);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;497;sphere_reflective;2.480970;1.490393;-0.095671;2.500000;1.500000;-0.000000;2.500000;1.490393;-0.097545;(-0.009652, 0.995139, -0.098009);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;498;sphere_reflective;2.500000;0.500000;-0.000000;2.480970;0.509607;-0.095671;2.500000;0.509607;-0.097545;(-0.009652, -0.995139, -0.098009);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;499;sphere_reflective;2.404329;0.902455;-0.480970;2.500000;1.000000;-0.500000;2.500000;0.902455;-0.490393;(-0.097552, -0.097546, -0.990438);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;500;sphere_reflective;2.480970;1.490393;-0.095671;2.500000;1.461940;-0.191342;2.462671;1.461940;-0.187665;(-0.028582, 0.956549, -0.290167);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;501;sphere_reflective;2.404329;0.902455;-0.480970;2.500000;0.808658;-0.461940;2.409880;0.808658;-0.453063;(-0.093844, -0.289011, -0.952715);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;502;sphere_reflective;2.445807;1.415735;-0.272447;2.500000;1.461940;-0.191342;2.500000;1.415735;-0.277785;(-0.046383, 0.880971, -0.470891);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;503;sphere_reflective;2.409880;0.808658;-0.453063;2.500000;0.722215;-0.415735;2.418894;0.722215;-0.407746;(-0.086544, -0.469629, -0.878612);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;504;sphere_reflective;2.445807;1.415735;-0.272447;2.500000;1.353553;-0.353553;2.431025;1.353553;-0.346760;(-0.062357, 0.771505, -0.633160);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;505;sphere_reflective;2.418894;0.722215;-0.407746;2.500000;0.646447;-0.353553;2.431025;0.646447;-0.346760;(-0.075910, -0.632560, -0.770782);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;506;sphere_reflective;2.418894;1.277785;-0.407746;2.500000;1.353553;-0.353553;2.500000;1.277785;-0.415735;(-0.075922, 0.632567, -0.770775);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;507;sphere_reflective;2.431025;0.646447;-0.346760;2.500000;0.584265;-0.277785;2.445807;0.584265;-0.272447;(-0.062366, -0.771506, -0.633158);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;508;sphere_reflective;2.409880;1.191342;-0.453063;2.500000;1.277785;-0.415735;2.500000;1.191342;-0.461940;(-0.086545, 0.469630, -0.878611);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;509;sphere_reflective;2.445807;0.584265;-0.272447;2.500000;0.538060;-0.191342;2.462671;0.538060;-0.187665;(-0.046384, -0.880971, -0.470891);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;510;sphere_reflective;2.404329;1.097545;-0.480970;2.500000;1.191342;-0.461940;2.500000;1.097545;-0.490393;(-0.093837, 0.289004, -0.952718);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;511;sphere_reflective;2.480970;0.509607;-0.095671;2.500000;0.538060;-0.191342;2.500000;0.509607;-0.097545;(-0.028574, -0.956550, -0.290166);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;512;sphere_reflective;2.500000;0.538060;-0.191342;2.537329;0.538060;-0.187665;2.519030;0.509607;-0.095671;(0.028582, -0.956549, -0.290167);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;513;sphere_reflective;2.500000;1.097545;-0.490393;2.595671;1.097545;-0.480970;2.597545;1.000000;-0.490393;(0.097552, 0.097552, -0.990438);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;514;sphere_reflective;2.500000;0.902455;-0.490393;2.500000;1.000000;-0.500000;2.597545;1.000000;-0.490393;(0.097546, -0.097546, -0.990439);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;515;sphere_reflective;2.500000;1.461940;-0.191342;2.500000;1.490393;-0.097545;2.519030;1.490393;-0.095671;(0.028574, 0.956550, -0.290166);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;516;sphere_reflective;2.500000;0.902455;-0.490393;2.595671;0.902455;-0.480970;2.590120;0.808658;-0.453064;(0.093837, -0.289001, -0.952719);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;517;sphere_reflective;2.500000;1.461940;-0.191342;2.537329;1.461940;-0.187665;2.554193;1.415735;-0.272448;(0.046384, 0.880974, -0.470887);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;518;sphere_reflective;2.500000;0.808658;-0.461940;2.590120;0.808658;-0.453064;2.581106;0.722215;-0.407747;(0.086535, -0.469629, -0.878613);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;519;sphere_reflective;2.500000;1.353553;-0.353553;2.500000;1.415735;-0.277785;2.554193;1.415735;-0.272448;(0.062355, 0.771502, -0.633164);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;520;sphere_reflective;2.500000;0.722215;-0.415735;2.581106;0.722215;-0.407747;2.568975;0.646447;-0.346760;(0.075913, -0.632566, -0.770777);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;521;sphere_reflective;2.500000;1.277785;-0.415735;2.500000;1.353553;-0.353553;2.568975;1.353553;-0.346760;(0.075910, 0.632568, -0.770776);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;522;sphere_reflective;2.500000;0.646447;-0.353553;2.568975;0.646447;-0.346760;2.554193;0.584265;-0.272448;(0.062357, -0.771501, -0.633165);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;523;sphere_reflective;2.500000;1.191342;-0.461940;2.500000;1.277785;-0.415735;2.581106;1.277785;-0.407747;(0.086533, 0.469631, -0.878612);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
Sphere;Sphere;524;sphere_reflective;2.500000;0.538060;-0.191342;2.500000;0.584265;-0.277785;2.554193;0.584265;-0.272448;(0.046374, -0.880971, -0.470892);(0.600000, 0.600000, 0.640000);(0.980000, 0.980000, 0.980000);0.600000;0.400000;96.000000
